id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1418586391374667783,1418584497302429698,2021-07-23 16:58:46 EET,2021-07-23,16:58:46,200,442345419,70_almeida,Dom Abel Fire🔥🇮🇹,,"@allforminyard Pelas infos q estão aparecendo e o modelo de negócio ser bastante parecido com o do LA. Pq em Janeiro desse ano o Jorge poderia assinar um pré contrato de graça e o Mônaco sem graça  Além disso o Mônaco se eu ñ  me engano, contrataram o Caio Henrique junto ao Atletico de Madrid",pt,[],[],[],0,0,0,[],[],https://twitter.com/70_almeida/status/1418586391374667783,false,,0,,,,,,,,"[{'screen_name': 'allforminyard', 'name': 'Fê ˢᵉᵖ', 'id': '1924718868'}]",,,,
1418586381497032710,1418586381497032710,2021-07-23 16:58:44 EET,2021-07-23,16:58:44,200,1230858645640032257,julesedj,Jules,,Imagina al Gobierno de la Comunidad de Madrid gobernando toda España.  Recuérdalo la próxima vez que pienses que votar no sirve de nada.,es,[],[],[],0,0,0,[],[],https://twitter.com/JulesEDJ/status/1418586381497032710,false,,0,,,,,,,,[],,,,
1418586378372272131,1418586378372272131,2021-07-23 16:58:43 EET,2021-07-23,16:58:43,200,1357230211134283777,mourigoat,hatim,,Dans votre club : Réal Madrid  Meilleur joueur : Benzema  Pire joueur : Mariano Ton joueur préféré : Kroos Le plus sous-coté : Nacho Le plus surcoté : Vinicius Le meilleur jeune : Valverde Ton jeune préféré : Valverde,fr,[],[],[],0,0,0,[],[],https://twitter.com/mourigoat/status/1418586378372272131,false,https://twitter.com/t_ayzer/status/1418525774940880897,0,,,,,,,,[],,,,
1418586376656785409,1418582687552573440,2021-07-23 16:58:42 EET,2021-07-23,16:58:42,200,703941697600888832,vinicioluna3,. .,,@MedsterRM VARcelona Patetico de Madrid Violencia Girona Cerdilla,es,[],[],[],0,0,0,[],[],https://twitter.com/vinicioluna3/status/1418586376656785409,false,,0,,,,,,,,"[{'screen_name': 'MedsterRM', 'name': 'ᴍᴇᴅsᴛᴇʀ.', 'id': '1316131273669308428'}]",,,,
1418586375415283716,1418578612232626181,2021-07-23 16:58:42 EET,2021-07-23,16:58:42,200,1230843085464252416,04abdos,Abdel Djalal,,@khalil_jn Calma fréro les supporters de Madrid sont prêts à voir la Juv gagner la C1 plutôt que le Real Rien que pour Ronaldo. C'est bien pire  https://t.co/FCXpoOlbXS,fr,[],[],['https://pbs.twimg.com/media/E6_Ux-wWYAYftIg.jpg'],0,0,0,[],[],https://twitter.com/04Abdos/status/1418586375415283716,false,,1,https://pbs.twimg.com/media/E6_Ux-wWYAYftIg.jpg,,,,,,,"[{'screen_name': 'khalil_jn', 'name': 'khalil_jn \U0001f90d', 'id': '1307053991810011137'}]",,,,
1418586365042827269,1418586365042827269,2021-07-23 16:58:40 EET,2021-07-23,16:58:40,200,893140101332709377,nathancatsxd,Demacracion,,Ojala me encuentre a Samantha Hudson por Madrid,es,[],[],[],0,0,0,[],[],https://twitter.com/Nathancatsxd/status/1418586365042827269,false,,0,,,,,,,,[],,,,
1418586363507580928,1418316707748265987,2021-07-23 16:58:39 EET,2021-07-23,16:58:39,200,469085360,alex_laborie,Alejandro Laborie,,"@DT_Santi @AdriRM33 Respetable, pero discrepo.  Soy del Madrid desde hace 35 años, y creo que CR7 es el más grande jugador de la historia del equipo, pero esa no fue la pregunta.  Nadie me ha apasionado más que Ramos, y por eso es mi máximo ídolo.",es,[],[],[],0,0,0,[],[],https://twitter.com/alex_laborie/status/1418586363507580928,false,,0,,,,,,,,"[{'screen_name': 'DT_Santi', 'name': 'Santiago Castro 🥶', 'id': '2193397154'}, {'screen_name': 'AdriRM33', 'name': 'REAL MADRID❤️', 'id': '2411008925'}]",,,,
1418586359867056142,1418140611824259076,2021-07-23 16:58:38 EET,2021-07-23,16:58:38,200,65209221,fredgomezcas,Fred Gomez,,"@PResiclado @Blogsalamank @culindrina @Mahousoyyo Y yo he recibido los mismos desprecios por ser de Madrid y ser español fuera… la diferencia es que a mi ademas Madrid me parece hostil y muy mejorable, pero por alguna razón incomprensible eso a algunos os lleva a decir “pues vete”, pues oye es que no puedo",es,[],[],[],0,0,0,[],[],https://twitter.com/fredgomezcas/status/1418586359867056142,false,,0,,,,,,,,"[{'screen_name': 'PResiclado', 'name': 'Petra Resilenclado', 'id': '1389260144668708864'}, {'screen_name': 'Blogsalamank', 'name': 'Chema🇵🇹', 'id': '39961943'}, {'screen_name': 'culindrina', 'name': 'Culindrina Hanker', 'id': '183314544'}, {'screen_name': 'Mahousoyyo', 'name': 'Mahou Soy-Yo/💔', 'id': '1003385987358167042'}]",,,,
1418586355886661633,1418586355886661633,2021-07-23 16:58:37 EET,2021-07-23,16:58:37,200,1034835194128330752,ezequielmargon,Ezequiel Marín,,"Buenas tardes a todos,  Ya estoy en contacto con Cruz Roja Madrid para cerciorarnos de la veracidad de todo esto. Me duele en el alma pensar que pueda haber personas que quiera aprovecharse del buen hacer de otros.",es,[],[],[],0,0,0,[],[],https://twitter.com/EzequielMarGon/status/1418586355886661633,false,https://twitter.com/CruzRojaMadrid/status/1418566188922294281,0,,,,,,,,[],,,,
1418586353105842177,1418562970934816770,2021-07-23 16:58:37 EET,2021-07-23,16:58:37,200,1249633463046737926,alexpmatanza,Alex,,"@IbaiLlanos La verdad que esta temporada promete... Bale, Isco... Marcelonemoretime... Este Madrid ilusiona.",es,[],[],[],0,0,0,[],[],https://twitter.com/AlexPMatanza/status/1418586353105842177,false,,0,,,,,,,,"[{'screen_name': 'IbaiLlanos', 'name': 'Ibai', 'id': '2754746065'}]",,,,
