id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1418585476123041797,1418585476123041797,2021-07-23 16:55:08 EET,2021-07-23,16:55:08,200,56398251,bahisanaliz,Bahisanaliz,,"Hamburg'ta savunma oyuncuları Ambrosius ile Vagnoman, orta saha Dudziak, forvet Meissner ile geçen yıl 31 maçta 9 gol atan Kittel görev yapamayacak. Hamburg yeni hocası Tim Walter ile ilk maçına çıkacak.",tr,[],[],[],0,0,0,[],[],https://twitter.com/bahisanaliz/status/1418585476123041797,false,,0,,,,,,,,[],,,,
1418585245822169094,1418585245822169094,2021-07-23 16:54:13 EET,2021-07-23,16:54:13,200,3439152657,senat_hamburg,Hamburger Senat,,"Das Hochwasser im Südwesten Deutschlands hat große Schäden verursacht. Hamburg hat direkt professionelle Hilfe in die Krisengebiete entsandt. Wenn Sie helfen möchten, können Sie dies am besten mit finanzieller Unterstützung tun, z.B. hier:  https://t.co/uuFZenW23q #Hochwasserhilfe  https://t.co/DVMKnQpmZY",de,[],['http://www.aktion-deutschland-hilft.de'],['https://pbs.twimg.com/media/E6_JledX0AU719k.jpg'],0,0,0,['hochwasserhilfe'],[],https://twitter.com/Senat_Hamburg/status/1418585245822169094,false,,1,https://pbs.twimg.com/media/E6_JledX0AU719k.jpg,,,,,,,[],,,,
1418585175781478401,1418484425227214848,2021-07-23 16:53:56 EET,2021-07-23,16:53:56,200,337540528,auserwaehltt,flomois,,"@GamerBr0ski 1-0 Hamburg, petric",in,[],[],[],0,0,0,[],[],https://twitter.com/Auserwaehltt/status/1418585175781478401,false,,0,,,,,,,,"[{'screen_name': 'GamerBr0ski', 'name': 'GamerBrother', 'id': '1428381163'}]",,,,
1418585091274588162,1418545424265265160,2021-07-23 16:53:36 EET,2021-07-23,16:53:36,200,1304473326648209410,c27411410,Block Mock,,@Morty31349844 @fff_hamburg @Luisamneubauer HMDSF!,sv,[],[],[],0,0,0,[],[],https://twitter.com/C27411410/status/1418585091274588162,false,,0,,,,,,,,"[{'screen_name': 'Morty31349844', 'name': 'Nordbeauftragter', 'id': '1219976051700441089'}, {'screen_name': 'fff_hamburg', 'name': 'Fridays for Future Hamburg ⚓️', 'id': '1076471464147255296'}, {'screen_name': 'Luisamneubauer', 'name': 'Luisa Neubauer', 'id': '1068337838'}]",,,,
1418585091173928965,1418484425227214848,2021-07-23 16:53:36 EET,2021-07-23,16:53:36,200,983316004410454016,lukassmally,Smally,,@GamerBr0ski Schalke 1:1 Hamburg  Erster Torschütze Terodde,de,[],[],[],0,0,0,[],[],https://twitter.com/LukasSmally/status/1418585091173928965,false,,0,,,,,,,,"[{'screen_name': 'GamerBr0ski', 'name': 'GamerBrother', 'id': '1428381163'}]",,,,
1418585006549737473,1418484425227214848,2021-07-23 16:53:16 EET,2021-07-23,16:53:16,200,980442184817299456,schnitzelo99,Fabian Schmitz,,@GamerBr0ski 2:1 für Hamburg erster Torschütze glatzel,de,[],[],[],0,0,0,[],[],https://twitter.com/schnitzelo99/status/1418585006549737473,false,,0,,,,,,,,"[{'screen_name': 'GamerBr0ski', 'name': 'GamerBrother', 'id': '1428381163'}]",,,,
1418585002137243654,1418472839116574720,2021-07-23 16:53:15 EET,2021-07-23,16:53:15,200,1254991350862356480,lunalixr,jean fan account 💥✨,,@neptunisnt I miss u so much i gotta come hamburg soon,en,[],[],[],0,0,0,[],[],https://twitter.com/lunalixr/status/1418585002137243654,false,,0,,,,,,,,"[{'screen_name': 'neptunisnt', 'name': 'neptune', 'id': '793497809584619520'}]",,,,
1418584977655140366,1418550345572233226,2021-07-23 16:53:09 EET,2021-07-23,16:53:09,200,885795803461300231,rechawarburg,(((Bea Warburg))),,"@DenizErguen Und du bist ein Antisemit und dann noch aus Hamburg, was'n Dreck!",de,[],[],[],0,0,1,[],[],https://twitter.com/rechawarburg/status/1418584977655140366,false,,0,,,,,,,,"[{'screen_name': 'DenizErguen', 'name': 'Deniz Ergün', 'id': '1143781766848811008'}]",,,,
1418584960584257540,1418584960584257540,2021-07-23 16:53:05 EET,2021-07-23,16:53:05,200,1282463076722376704,theanoncorner,TheAnonymousCorner,,🇩🇪 Bundesliga 2 @ 7:30pm  🏟️ Schalke 04 v Hamburg  🚩 Goalscorer(s) &amp; Corner singles  💰 5u staked   🇦🇹 Bundesliga @ 7:30pm  🏟️ Sturm Graz v Red Bull Salzburg 👷‍♀️ Bet Builder @ [1.80]  💷💷💸 2.5u staked   🔥 DM to join VIP Telegram...,en,[],[],[],0,0,0,[],[],https://twitter.com/TheAnonCorner/status/1418584960584257540,false,,0,,,,,,,,[],,,,
1418584910382735360,1418583368699158533,2021-07-23 16:52:53 EET,2021-07-23,16:52:53,200,2236700758,ose_rouge,Osé,,@kampsabine Sprecher des Roten Aufbaus Hamburg. Aber auf Twitter vermutlich »privat«.,de,[],[],[],0,0,0,[],[],https://twitter.com/ose_rouge/status/1418584910382735360,false,,0,,,,,,,,"[{'screen_name': 'kampsabine', 'name': '(((Sabine))) \U0001f7e3', 'id': '2420752340'}]",,,,
